team,date,opponent,OffRtg,DefRtg,ThreePA,TOV,ORB,DRB,location,MOV,roll_OffRtg,roll_DefRtg,roll_ThreePA,roll_TOV,roll_ORB,roll_DRB,recent_form,games_played
Florida State,2026-01-31,Stanford,125.7,114.2,23,9,6,23,1,8,106.63333333333334,105.45238095238095,33.285714285714285,11.904761904761905,11.571428571428571,22.0,-1.6,21
Florida State,2026-02-07,Notre Dame,111.7,107.6,37,4,8,25,-1,3,107.5,105.85,32.81818181818182,11.772727272727273,11.318181818181818,22.045454545454547,1.6,22
Florida State,2026-02-10,Virginia,82.7,87.0,33,8,9,24,1,-3,107.68260869565216,105.92608695652174,33.0,11.434782608695652,11.173913043478262,22.17391304347826,2.4,23
Florida State,2026-02-14,Virginia Tech,144.7,108.5,23,4,4,22,-1,23,106.64166666666667,105.1375,33.0,11.291666666666666,11.083333333333334,22.25,1.4,24
Florida State,2026-02-17,Boston College,117.8,106.0,27,8,9,29,1,8,108.164,105.272,32.6,11.0,10.8,22.24,6.6,25
Florida State,2026-02-21,Clemson,115.0,106.8,24,9,3,21,-1,5,108.53461538461539,105.30000000000001,32.38461538461539,10.884615384615385,10.73076923076923,22.5,7.8,26
Florida State,2026-02-24,Miami (FL),101.7,115.6,28,12,5,16,1,-10,108.77407407407408,105.35555555555555,32.074074074074076,10.814814814814815,10.444444444444445,22.444444444444443,7.2,27
Florida State,2026-02-28,Georgia Tech,121.8,108.1,26,8,16,25,-1,9,108.52142857142857,105.72142857142856,31.928571428571427,10.857142857142858,10.25,22.214285714285715,4.6,28
Florida State,2026-03-04,Pittsburgh,113.4,111.9,27,11,9,25,-1,1,108.9793103448276,105.80344827586208,31.724137931034484,10.758620689655173,10.448275862068966,22.310344827586206,7.0,29
Florida State,2026-03-07,SMU,121.8,104.4,34,11,5,21,1,13,109.12666666666668,106.00666666666666,31.566666666666666,10.766666666666667,10.4,22.4,2.6,30
Florida State,2026-03-11,California,134.3,125.9,28,6,6,20,0,6,109.53548387096774,105.95483870967742,31.64516129032258,10.774193548387096,10.225806451612904,22.35483870967742,3.6,31
Florida State,2026-03-12,Duke,114.9,116.4,28,10,5,19,0,-1,110.309375,106.578125,31.53125,10.625,10.09375,22.28125,3.8,32
Fordham,2025-11-14,Iona,99.8,106.8,32,9,16,27,-1,-5,111.93333333333334,86.13333333333333,22.333333333333332,9.333333333333334,16.0,27.333333333333332,20.0,3
Fordham,2025-11-16,Manhattanville,121.3,78.3,35,13,10,38,1,34,108.9,91.3,24.75,9.25,16.0,27.25,13.75,4
Fordham,2025-11-20,LIU,103.4,79.4,21,9,9,28,1,16,111.38,88.7,26.8,10.0,14.8,29.4,17.8,5
Fordham,2025-11-28,Franklin Pierce,95.8,93.2,22,13,10,22,0,2,110.05,87.14999999999999,25.833333333333332,9.833333333333334,13.833333333333334,29.166666666666668,23.2,6
Fordham,2025-11-29,Albany (NY),127.4,98.4,21,14,9,21,0,20,108.01428571428572,88.01428571428572,25.285714285714285,10.285714285714286,13.285714285714286,28.142857142857142,9.8,7
Fordham,2025-11-30,Colgate,93.5,108.6,18,11,8,21,0,-10,110.4375,89.3125,24.75,10.75,12.75,27.25,13.4,8
Fordham,2025-12-06,Holy Cross,106.6,108.2,22,10,6,22,1,-1,108.55555555555556,91.45555555555556,24.0,10.777777777777779,12.222222222222221,26.555555555555557,12.4,9
Fordham,2025-12-10,FDU,116.8,84.1,23,11,11,30,1,21,108.35999999999999,93.13,23.8,10.7,11.6,26.1,5.4,10
Fordham,2025-12-13,Manhattan,126.0,81.4,22,11,14,31,1,29,109.12727272727274,92.30909090909091,23.727272727272727,10.727272727272727,11.545454545454545,26.454545454545453,6.4,11
Fordham,2025-12-22,New Haven,103.4,74.8,18,15,8,27,1,18,110.53333333333335,91.39999999999999,23.583333333333332,10.75,11.75,26.833333333333332,11.8,12
Fordham,2025-12-31,Dayton,89.3,100.5,34,15,16,24,-1,-7,109.98461538461538,90.12307692307692,23.153846153846153,11.076923076923077,11.461538461538462,26.846153846153847,11.4,13
Fordham,2026-01-04,Richmond,118.2,130.8,21,13,17,23,1,-8,108.50714285714285,90.86428571428571,23.928571428571427,11.357142857142858,11.785714285714286,26.642857142857142,12.0,14
Fordham,2026-01-07,George Mason,91.3,105.4,23,9,18,22,1,-9,109.15333333333334,93.52666666666667,23.733333333333334,11.466666666666667,12.133333333333333,26.4,10.6,15
Fordham,2026-01-10,St. Bonaventure,121.5,115.5,19,8,7,20,-1,4,108.0375,94.26875,23.6875,11.3125,12.5,26.125,4.6,16
Fordham,2026-01-14,Saint Louis,89.7,125.0,26,6,12,19,-1,-22,108.82941176470588,95.51764705882353,23.41176470588235,11.117647058823529,12.176470588235293,25.764705882352942,-0.4,17
Fordham,2026-01-17,Duquesne,86.9,102.1,28,13,17,23,1,-11,107.76666666666667,97.15555555555555,23.555555555555557,10.833333333333334,12.166666666666666,25.38888888888889,-8.4,18
Fordham,2026-01-21,Davidson,94.5,102.0,12,17,4,22,-1,-5,106.66842105263159,97.41578947368421,23.789473684210527,10.947368421052632,12.421052631578947,25.263157894736842,-9.2,19
Fordham,2026-01-28,La Salle,99.0,89.7,25,8,9,28,1,6,106.05999999999999,97.64500000000001,23.2,11.25,12.0,25.1,-8.6,20
Fordham,2026-01-31,George Washington,115.5,95.0,23,10,13,27,-1,14,105.72380952380952,97.26666666666668,23.285714285714285,11.095238095238095,11.857142857142858,25.238095238095237,-5.6,21
Fordham,2026-02-03,VCU,90.8,97.0,18,7,11,17,1,-4,106.16818181818181,97.16363636363636,23.272727272727273,11.045454545454545,11.909090909090908,25.318181818181817,-3.6,22
Fordham,2026-02-07,St. Bonaventure,109.0,113.8,26,11,10,13,1,-3,105.5,97.15652173913043,23.043478260869566,10.869565217391305,11.869565217391305,24.956521739130434,0.0,23
Fordham,2026-02-10,Saint Joseph's,105.1,98.9,24,7,10,25,-1,4,105.64583333333333,97.85000000000001,23.166666666666668,10.875,11.791666666666666,24.458333333333332,1.6,24
Fordham,2026-02-14,Rhode Island,100.5,94.8,23,13,8,30,-1,4,105.624,97.89200000000001,23.2,10.72,11.72,24.48,3.4,25
Fordham,2026-02-18,Loyola Chicago,92.3,87.9,19,13,10,28,1,3,105.42692307692307,97.77307692307691,23.192307692307693,10.807692307692308,11.576923076923077,24.692307692307693,3.0,26
Fordham,2026-02-21,Davidson,106.9,100.1,13,9,6,23,1,4,104.94074074074075,97.4074074074074,23.037037037037038,10.88888888888889,11.518518518518519,24.814814814814813,0.8,27
Fordham,2026-02-28,VCU,89.7,116.8,26,9,9,23,-1,-19,105.01071428571429,97.50357142857142,22.678571428571427,10.821428571428571,11.321428571428571,24.75,2.4,28
Fordham,2026-03-04,La Salle,123.3,127.8,30,5,16,17,-1,-3,104.48275862068965,98.16896551724139,22.79310344827586,10.758620689655173,11.241379310344827,24.689655172413794,-0.8,29
Fordham,2026-03-07,Rhode Island,95.1,76.4,20,14,7,30,1,12,105.11,99.15666666666667,23.033333333333335,10.566666666666666,11.4,24.433333333333334,-2.2,30
Fordham,2026-03-12,George Washington,97.2,103.5,21,10,3,20,0,-4,104.78709677419356,98.42258064516129,22.93548387096774,10.67741935483871,11.258064516129032,24.612903225806452,-0.6,31
Fresno State,2025-11-12,UC San Diego,101.3,108.2,23,13,12,21,1,-5,110.39999999999999,84.16666666666667,23.666666666666668,14.0,10.0,25.333333333333332,18.666666666666668,3
Fresno State,2025-11-15,Utah Valley,104.3,103.0,17,17,3,21,1,1,108.125,90.17500000000001,23.5,13.75,10.5,24.25,12.75,4
Fresno State,2025-11-18,Stephen F. Austin,114.4,111.5,12,12,7,23,1,2,107.35999999999999,92.74000000000001,22.2,14.4,9.0,23.6,10.4,5
Fresno State,2025-11-21,New Orleans,110.4,98.7,27,11,5,27,1,9,108.53333333333335,95.86666666666667,20.5,14.0,8.666666666666666,23.5,3.4,6
Fresno State,2025-11-26,Pepperdine,109.0,76.0,30,7,6,23,0,23,108.8,96.27142857142857,21.428571428571427,13.571428571428571,8.142857142857142,24.0,5.4,7
Fresno State,2025-11-30,Cal State Bakersfield,96.3,103.1,33,15,14,21,1,-5,108.825,93.7375,22.5,12.75,7.875,23.875,6.0,8
Fresno State,2025-12-06,Arkansas,77.2,109.2,26,17,10,29,-1,-24,107.43333333333334,94.77777777777777,23.666666666666668,13.0,8.555555555555555,23.555555555555557,6.0,9
Fresno State,2025-12-10,Cal State Northridge,119.8,122.5,29,11,6,17,-1,-2,104.41,96.22,23.9,13.4,8.7,24.1,1.0,10
Fresno State,2025-12-20,UNLV,102.4,119.5,22,12,9,17,-1,-12,105.80909090909091,98.60909090909091,24.363636363636363,13.181818181818182,8.454545454545455,23.454545454545453,0.2,11
Fresno State,2025-12-30,Utah State,81.9,93.6,22,18,9,23,1,-9,105.52499999999999,100.35000000000001,24.166666666666668,13.083333333333334,8.5,22.916666666666668,-4.0,12
Fresno State,2026-01-03,Nevada,100.2,101.7,19,14,8,24,1,-1,103.70769230769231,99.83076923076922,24.0,13.461538461538462,8.538461538461538,22.923076923076923,-10.4,13
Fresno State,2026-01-06,San Jose State,110.3,86.6,18,13,7,28,-1,15,103.45714285714287,99.96428571428571,23.642857142857142,13.5,8.5,23.0,-9.6,14
Fresno State,2026-01-10,San Diego State,69.8,95.3,32,15,3,28,-1,-19,103.91333333333334,99.07333333333332,23.266666666666666,13.466666666666667,8.4,23.333333333333332,-1.8,15
Fresno State,2026-01-13,Colorado State,127.3,111.2,20,7,9,23,1,10,101.78125,98.8375,23.8125,13.5625,8.0625,23.625,-5.2,16
Fresno State,2026-01-17,Wyoming,102.8,97.9,18,7,10,20,1,3,103.28235294117647,99.56470588235294,23.58823529411765,13.176470588235293,8.117647058823529,23.58823529411765,-0.8,17
Fresno State,2026-01-21,New Mexico,93.4,104.7,29,21,8,32,-1,-9,103.25555555555555,99.47222222222223,23.27777777777778,12.833333333333334,8.222222222222221,23.38888888888889,1.6,18
